_id,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color,location
664020eeaa38843775c170f3,2019,1,1,18.4,360,12.3,65,Trace,0,Green,CLK
664020eeaa38843775c170f4,2019,1,2,16.5,350,13.5,65,Trace,0,Green,CLK
664020eeaa38843775c170f5,2019,1,3,9.2,360,14.7,77,Trace,0,Green,CLK
664020eeaa38843775c170f6,2019,1,4,14.4,320,17.9,84,0.3,0,Green,CLK
664020eeaa38843775c170f7,2019,1,5,12.6,320,18,89,Trace,0,Green,CLK
664020eeaa38843775c170f8,2019,1,6,14.9,330,17.7,79,Trace,0,Green,CLK
664020eeaa38843775c170f9,2019,1,7,12.5,90,18.6,77,0,0,Green,CLK
664020eeaa38843775c170fa,2019,1,8,16.3,320,18.3,82,Trace,0,Green,CLK
664020eeaa38843775c170fb,2019,1,9,17,100,18.6,75,0,0,Green,CLK
664020eeaa38843775c170fc,2019,1,10,12.7,80,19.7,78,0.3,0,Green,CLK
664020eeaa38843775c170fd,2019,1,11,9.2,270,21,80,0,0,Green,CLK
664020eeaa38843775c170fe,2019,1,12,8.9,310,20.2,80,0,0,Green,CLK
664020eeaa38843775c170ff,2019,1,13,15.6,100,19.8,82,0,0,Green,CLK
664020eeaa38843775c17100,2019,1,14,15.4,90,19.5,79,Trace,0,Green,CLK
664020eeaa38843775c17101,2019,1,15,12.6,70,19.4,83,0.8,0,Green,CLK
664020eeaa38843775c17102,2019,1,16,18.4,360,16.5,64,0,0,Green,CLK
664020eeaa38843775c17103,2019,1,17,14.3,10,16.2,62,0,0,Green,CLK
664020eeaa38843775c17104,2019,1,18,11.8,60,16.9,67,0,0,Green,CLK
664020eeaa38843775c17105,2019,1,19,13.2,70,19.6,69,Trace,0,Green,CLK
664020eeaa38843775c17106,2019,1,20,12.8,60,20.9,72,Trace,0,Green,CLK
664020eeaa38843775c17107,2019,1,21,17.2,40,17.6,57,0,0,Green,CLK
664020eeaa38843775c17108,2019,1,22,18.5,20,15.6,44,0,0,Green,CLK
664020eeaa38843775c17109,2019,1,23,10.8,60,15.8,48,0,0,Green,CLK
664020eeaa38843775c1710a,2019,1,24,14,80,17.7,61,0,0,Green,CLK
664020eeaa38843775c1710b,2019,1,25,11.9,270,19.3,56,0,0,Green,CLK
664020eeaa38843775c1710c,2019,1,26,12.9,100,19.1,58,0,0,Green,CLK
664020eeaa38843775c1710d,2019,1,27,16.3,90,17.5,63,0,0,Green,CLK
664020eeaa38843775c1710e,2019,1,28,15.8,80,18.5,60,0,0,Green,CLK
664020eeaa38843775c1710f,2019,1,29,17.2,100,19.5,58,0,0,Green,CLK
664020eeaa38843775c17110,2019,1,30,16.5,80,20.2,67,0,0,Green,CLK
664020eeaa38843775c17111,2019,1,31,10.5,260,21.6,72,0,0,Green,CLK
664020eeaa38843775c17112,2019,2,1,16.3,40,18.7,60,Trace,0,Green,CLK
664020eeaa38843775c17113,2019,2,2,22.8,70,19.6,75,0,0,Green,CLK
664020eeaa38843775c17114,2019,2,3,10.1,60,22.1,77,Trace,0,Green,CLK
664020eeaa38843775c17115,2019,2,4,13.4,90,21.9,78,0,0,Green,CLK
664020eeaa38843775c17116,2019,2,5,20.1,80,21.6,75,0,0,Green,CLK
664020eeaa38843775c17117,2019,2,6,14.2,150,23.1,78,0,0,Green,CLK
664020eeaa38843775c17118,2019,2,7,19.4,150,24,71,Trace,0,Green,CLK
664020eeaa38843775c17119,2019,2,8,20.5,90,23.3,77,Trace,0,Green,CLK
664020eeaa38843775c1711a,2019,2,9,35.2,80,21.2,81,Trace,0,Green,CLK
664020eeaa38843775c1711b,2019,2,10,30,80,19.5,81,Trace,0,Green,CLK
664020eeaa38843775c1711c,2019,2,11,15.3,320,17.8,81,Trace,0,Green,CLK
664020eeaa38843775c1711d,2019,2,12,12.4,50,19.1,78,0.2,0,Green,CLK
664020eeaa38843775c1711e,2019,2,13,11.5,60,21.6,73,0,0,Green,CLK
664020eeaa38843775c1711f,2019,2,14,22.7,90,21.7,76,0,0,Green,CLK
664020eeaa38843775c17120,2019,2,15,21.8,80,21.7,77,Trace,0,Green,CLK
664020eeaa38843775c17121,2019,2,16,16.8,60,23.3,72,0,0,Green,CLK
664020eeaa38843775c17122,2019,2,17,32.2,90,20.1,79,0,0,Green,CLK
664020eeaa38843775c17123,2019,2,18,26,90,18.7,84,30.4,0,Green,CLK
664020eeaa38843775c17124,2019,2,19,19,80,22.4,81,21.4,70,Amber,CLK
664020eeaa38843775c17125,2019,2,20,18.6,150,24,85,0.6,0,Green,CLK
664020eeaa38843775c17126,2019,2,21,22,80,23.3,82,Trace,0,Green,CLK
664020eeaa38843775c17127,2019,2,22,17.1,320,19.2,79,Trace,0,Green,CLK
664020eeaa38843775c17128,2019,2,23,25.7,90,17.6,84,6.7,0,Green,CLK
664020eeaa38843775c17129,2019,2,24,16.1,350,15.5,80,3.2,0,Green,CLK
664020eeaa38843775c1712a,2019,2,25,13.1,330,16.4,81,Trace,0,Green,CLK
664020eeaa38843775c1712b,2019,2,26,21.1,80,19.3,83,0.2,0,Green,CLK
664020eeaa38843775c1712c,2019,2,27,21.3,80,22.4,76,Trace,0,Green,CLK
664020eeaa38843775c1712d,2019,2,28,13.1,70,23.4,77,0,0,Green,CLK
664020eeaa38843775c1712e,2019,3,1,24.3,90,22,81,Trace,0,Green,CLK
664020eeaa38843775c1712f,2019,3,2,20.6,90,23.1,78,0,0,Green,CLK
664020eeaa38843775c17130,2019,3,3,12.6,80,21.9,79,2.9,0,Green,CLK
664020eeaa38843775c17131,2019,3,4,18.9,90,21.6,76,7.8,0,Green,CLK
664020eeaa38843775c17132,2019,3,5,23,150,23.7,79,22.5,0,Green,CLK
664020eeaa38843775c17133,2019,3,6,17.4,80,21.5,89,58.6,225,Amber,CLK
664020eeaa38843775c17134,2019,3,7,17.2,40,17.9,90,30.2,0,Green,CLK
664020eeaa38843775c17135,2019,3,8,26.8,80,17.4,86,6.9,0,Green,CLK
664020eeaa38843775c17136,2019,3,9,19.5,320,18.2,91,5.2,0,Green,CLK
664020eeaa38843775c17137,2019,3,10,15.5,340,17.3,85,2.3,0,Green,CLK
664020eeaa38843775c17138,2019,3,11,11.7,350,18.1,75,3.9,0,Green,CLK
664020eeaa38843775c17139,2019,3,12,13.9,100,20.4,69,0,0,Green,CLK
664020eeaa38843775c1713a,2019,3,13,23.1,80,22.2,64,Trace,0,Green,CLK
664020eeaa38843775c1713b,2019,3,14,21.9,90,20.7,80,20,0,Green,CLK
664020eeaa38843775c1713c,2019,3,15,15.1,40,18.6,76,0.8,0,Green,CLK
664020eeaa38843775c1713d,2019,3,16,18.8,90,21.2,57,Trace,0,Green,CLK
664020eeaa38843775c1713e,2019,3,17,25.3,90,22.1,69,0,0,Green,CLK
664020eeaa38843775c1713f,2019,3,18,18.1,60,22.3,77,0,0,Green,CLK
664020eeaa38843775c17140,2019,3,19,13.4,100,23.8,78,Trace,0,Green,CLK
664020eeaa38843775c17141,2019,3,20,19.3,150,24.8,79,Trace,0,Green,CLK
664020eeaa38843775c17142,2019,3,21,14.3,200,25.7,76,0,0,Green,CLK
664020eeaa38843775c17143,2019,3,22,12.9,140,26.1,78,Trace,0,Green,CLK
664020eeaa38843775c17144,2019,3,23,24,90,20.2,87,4.6,0,Green,CLK
664020eeaa38843775c17145,2019,3,24,19.5,90,17.5,87,0.9,0,Green,CLK
664020eeaa38843775c17146,2019,3,25,13.8,320,19.7,85,0.5,0,Green,CLK
664020eeaa38843775c17147,2019,3,26,18.7,90,22.9,78,0,0,Green,CLK
664020eeaa38843775c17148,2019,3,27,18.7,80,23.5,77,0,0,Green,CLK
664020eeaa38843775c17149,2019,3,28,10,340,24.8,78,Trace,0,Green,CLK
664020eeaa38843775c1714a,2019,3,29,13,220,25.1,80,3,0,Green,CLK
664020eeaa38843775c1714b,2019,3,30,17.6,90,24,80,Trace,0,Green,CLK
664020eeaa38843775c1714c,2019,3,31,36.5,90,22.9,76,0,0,Green,CLK
664020eeaa38843775c1714d,2019,4,1,25.2,100,21.1,74,Trace,0,Green,CLK
664020eeaa38843775c1714e,2019,4,2,25.7,90,22.1,69,0,0,Green,CLK
664020eeaa38843775c1714f,2019,4,3,19,100,24.3,71,Trace,0,Green,CLK
664020eeaa38843775c17150,2019,4,4,22.1,90,23.2,73,0,0,Green,CLK
664020eeaa38843775c17151,2019,4,5,10.3,240,24.4,71,0,0,Green,CLK
664020eeaa38843775c17152,2019,4,6,11.5,220,25.8,70,0,0,Green,CLK
664020eeaa38843775c17153,2019,4,7,11.5,230,26.4,74,0,0,Green,CLK
664020eeaa38843775c17154,2019,4,8,11.6,40,26.7,78,Trace,0,Green,CLK
664020eeaa38843775c17155,2019,4,9,14.5,190,27.2,74,0,0,Green,CLK
664020eeaa38843775c17156,2019,4,10,13.8,230,27.8,73,0,0,Green,CLK
664020eeaa38843775c17157,2019,4,11,12.5,210,27.6,74,0.9,115,Amber,CLK
664020eeaa38843775c17158,2019,4,12,26.6,90,23,85,14.9,0,Green,CLK
